LAT,LON,YEAR,MO,DY,Relative Humidity,Temp Range,EarthSkin Temp,Dew Point,Wet Bulb Temp,Max Temp,Min Temp,Temp
6.79661,79.90081,2015,9,21,85.7,2.11,27.41,24.51,24.51,28.32,26.2,27.11
6.79661,79.90081,2015,9,22,82.83,2.56,27.57,24.04,24.04,28.47,25.91,27.2
6.79661,79.90081,2015,9,23,86.45,1.79,27.56,24.7,24.7,28.08,26.29,27.14
6.79661,79.90081,2015,9,24,86.12,1.64,27.62,24.2,24.21,27.73,26.1,26.71
6.79661,79.90081,2015,9,25,86.2,1.71,27.62,24.23,24.23,27.7,25.99,26.72
6.79661,79.90081,2015,9,26,88.56,1.29,27.44,24.39,24.39,27.08,25.78,26.42
6.79661,79.90081,2015,9,27,87.18,0.99,27.05,24.27,24.27,27.07,26.08,26.56
6.79661,79.90081,2015,9,28,85.96,2.25,27.09,24.1,24.1,27.81,25.56,26.64
6.79661,79.90081,2015,9,29,87.54,1.19,26.7,23.74,23.74,26.68,25.49,25.96
6.79661,79.90081,2015,9,30,82.77,2.11,26.83,23.41,23.42,27.74,25.64,26.58
6.79661,79.90081,2015,10,1,84.38,2.84,27.39,24.17,24.17,28.45,25.62,27.03
6.79661,79.90081,2015,10,2,84.99,2.59,27.45,24.38,24.38,28.52,25.94,27.12
6.79661,79.90081,2015,10,3,87.29,2.17,27.63,24.78,24.78,28.14,25.97,27.07
6.79661,79.90081,2015,10,4,86.71,1.53,27.65,24.97,24.97,28.17,26.64,27.37
6.79661,79.90081,2015,10,5,85.28,1.15,27.42,24.72,24.72,28.02,26.87,27.4
6.79661,79.90081,2015,10,6,84.85,1.36,27.6,24.73,24.72,28.28,26.92,27.49
6.79661,79.90081,2015,10,7,88.06,1.85,27.76,25.02,25.02,28.28,26.43,27.16
6.79661,79.90081,2015,10,8,85.13,2.39,27.67,24.37,24.37,28.26,25.87,27.08
6.79661,79.90081,2015,10,9,83.59,1.45,27.5,23.92,23.92,27.6,26.15,26.93
6.79661,79.90081,2015,10,10,84.25,1.95,27.8,24.3,24.31,28.27,26.32,27.18
6.79661,79.90081,2015,10,11,83.6,1.76,27.95,24.47,24.47,28.44,26.68,27.48
6.79661,79.90081,2015,10,12,83.84,1.81,27.93,24.39,24.39,28.35,26.53,27.35
6.79661,79.90081,2015,10,13,86.45,1.84,27.84,24.53,24.53,27.91,26.07,26.97
6.79661,79.90081,2015,10,14,86.42,1.44,27.68,24.31,24.31,27.6,26.17,26.75
6.79661,79.90081,2015,10,15,83.72,2.61,28.25,23.84,23.84,28.2,25.6,26.82
6.79661,79.90081,2015,10,16,82.93,3.04,28.24,23.65,23.65,28.38,25.34,26.78
6.79661,79.90081,2015,10,17,83.24,3.27,28.52,24.1,24.1,28.91,25.64,27.18
6.79661,79.90081,2015,10,18,85.1,2.79,28.38,24.43,24.43,28.75,25.96,27.14
6.79661,79.90081,2015,10,19,83.85,2.98,28.54,24.47,24.47,29.15,26.16,27.44
6.79661,79.90081,2015,10,20,87.27,1.85,28.21,24.66,24.66,27.98,26.14,26.95
6.79661,79.90081,2015,10,21,87.06,1.62,27.71,24.36,24.36,27.51,25.9,26.69
6.79661,79.90081,2015,10,22,86.78,1.23,27.69,24.22,24.22,27.15,25.92,26.59
6.79661,79.90081,2015,10,23,88.45,1.22,27.36,24.08,24.08,26.78,25.56,26.13
6.79661,79.90081,2015,10,24,86.95,1.41,27.33,24.09,24.09,27.06,25.65,26.46
6.79661,79.90081,2015,10,25,90.51,0.98,27.29,24.5,24.5,26.72,25.74,26.16
6.79661,79.90081,2015,10,26,86.97,2.46,26.81,23.21,23.21,26.69,24.24,25.55
6.79661,79.90081,2015,10,27,86.21,3.64,27.37,23.64,23.64,27.85,24.21,26.13
6.79661,79.90081,2015,10,28,83.39,3.49,27.56,23.8,23.8,28.78,25.29,26.85
6.79661,79.90081,2015,10,29,85.4,2.52,27.6,24.14,24.14,28.22,25.71,26.79
6.79661,79.90081,2015,10,30,87,0.66,27.18,23.6,23.6,26.28,25.63,25.91
6.79661,79.90081,2015,10,31,87.47,2.16,27.27,24.25,24.25,27.69,25.53,26.49
6.79661,79.90081,2015,11,1,86.48,2.25,27.26,24.02,24.02,27.63,25.38,26.45
6.79661,79.90081,2015,11,2,88.14,2.08,27.37,24.01,24.01,27.29,25.21,26.12
6.79661,79.90081,2015,11,3,85.14,2.5,27.59,23.89,23.89,27.76,25.26,26.58
6.79661,79.90081,2015,11,4,81.29,2.74,28.08,23.51,23.51,28.51,25.76,26.99
6.79661,79.90081,2015,11,5,85.13,2.45,28.15,24.36,24.36,28.4,25.94,27.06
6.79661,79.90081,2015,11,6,85.76,2.06,27.91,24.23,24.23,27.92,25.86,26.81
6.79661,79.90081,2015,11,7,86.35,2.36,27.75,24.24,24.24,28.1,25.74,26.71
6.79661,79.90081,2015,11,8,88.67,1.6,27.49,24.23,24.23,27.14,25.55,26.23
6.79661,79.90081,2015,11,9,85.12,2.05,27.49,23.83,23.83,27.48,25.43,26.52
6.79661,79.90081,2015,11,10,85.81,1.83,27.7,24.58,24.58,28.22,26.39,27.15
6.79661,79.90081,2015,11,11,86.81,1.5,27.51,24.09,24.09,27.31,25.82,26.47
6.79661,79.90081,2015,11,12,84.14,2.58,27.84,24.1,24.1,28.35,25.78,27
6.79661,79.90081,2015,11,13,87.81,1.67,27.5,24.31,24.31,27.24,25.57,26.49
6.79661,79.90081,2015,11,14,88.94,1.45,27.18,23.89,23.89,26.58,25.14,25.85
6.79661,79.90081,2015,11,15,88.41,1.82,27.3,23.83,23.83,26.95,25.13,25.88
6.79661,79.90081,2015,11,16,87.42,2,27.58,24.25,24.24,27.46,25.45,26.49
6.79661,79.90081,2015,11,17,85.86,1.98,27.86,24.67,24.67,28.34,26.35,27.24
6.79661,79.90081,2015,11,18,83.94,2.25,28.1,24.32,24.32,28.48,26.23,27.26
6.79661,79.90081,2015,11,19,83.62,2.36,28.25,24.37,24.37,28.75,26.38,27.38
6.79661,79.90081,2015,11,20,76.14,3.58,28.31,22.87,22.87,29.32,25.74,27.49
6.79661,79.90081,2015,11,21,80.23,2.37,27.93,23.28,23.28,28.14,25.77,26.98
6.79661,79.90081,2015,11,22,82.76,2.94,28.19,23.98,23.98,28.57,25.63,27.16
6.79661,79.90081,2015,11,23,82.11,2.78,28.46,24.31,24.31,29.12,26.34,27.64
6.79661,79.90081,2015,11,24,82.55,3.31,28.4,24.18,24.18,28.88,25.57,27.42
6.79661,79.90081,2015,11,25,82.67,2.99,28.12,24.38,24.37,29.05,26.06,27.59
6.79661,79.90081,2015,11,26,82.55,2.18,27.92,23.96,23.96,28.21,26.04,27.18
6.79661,79.90081,2015,11,27,82.18,2.85,27.89,23.8,23.8,28.43,25.58,27.1
6.79661,79.90081,2015,11,28,86.11,1.47,27.47,24.08,24.08,27.28,25.81,26.6
6.79661,79.90081,2015,11,29,84.29,2.65,27.34,23.85,23.85,28.17,25.52,26.74
6.79661,79.90081,2015,11,30,88.82,2.22,27.58,24.77,24.77,28.09,25.87,26.75
6.79661,79.90081,2015,12,1,89.04,1.26,27.52,24.81,24.81,27.44,26.18,26.76
6.79661,79.90081,2015,12,2,87.48,1.39,27.6,24.46,24.46,27.51,26.12,26.7
6.79661,79.90081,2015,12,3,87.21,1.84,27.52,24.37,24.37,27.63,25.78,26.66
6.79661,79.90081,2015,12,4,90.17,1.34,27.58,25.11,25.11,27.59,26.25,26.85
6.79661,79.90081,2015,12,5,91.06,1.27,27.34,25.24,25.24,27.52,26.25,26.82
6.79661,79.90081,2015,12,6,84.65,1.83,27.46,23.87,23.87,27.65,25.81,26.67
6.79661,79.90081,2015,12,7,85.35,2.29,27.5,23.86,23.86,27.77,25.48,26.52
6.79661,79.90081,2015,12,8,88.25,1.68,27.14,24.51,24.51,27.57,25.88,26.62
6.79661,79.90081,2015,12,9,85.58,2.73,27.5,24.43,24.43,28.5,25.78,27.06
6.79661,79.90081,2015,12,10,87.53,2.16,27.49,24.81,24.81,28.33,26.17,27.05
6.79661,79.90081,2015,12,11,85.4,2.34,27.79,24.31,24.31,28.08,25.74,26.97
6.79661,79.90081,2015,12,12,84.22,2.69,28.06,24.43,24.43,28.75,26.06,27.32
6.79661,79.90081,2015,12,13,85.85,2.17,27.98,24.58,24.59,28.3,26.13,27.15
6.79661,79.90081,2015,12,14,84.58,1.72,27.93,24.09,24.09,27.8,26.08,26.89
6.79661,79.90081,2015,12,15,83.64,2.99,28.24,24.17,24.17,28.67,25.68,27.18
6.79661,79.90081,2015,12,16,86.12,1.68,28.02,24.27,24.27,27.71,26.03,26.77
6.79661,79.90081,2015,12,17,79.17,3.65,27.96,23.47,23.47,29.21,25.56,27.4
6.79661,79.90081,2015,12,18,78.57,2.67,27.77,22.89,22.89,28.16,25.49,26.94
6.79661,79.90081,2015,12,19,80.52,2.47,27.65,23.09,23.09,28.09,25.62,26.72
6.79661,79.90081,2015,12,20,81.2,4.12,27.61,23.51,23.51,29.15,25.02,27
6.79661,79.90081,2015,12,21,80.29,3.82,27.64,23.38,23.38,29.01,25.18,27.07
6.79661,79.90081,2015,12,22,75.7,3.45,27.49,22.35,22.35,28.95,25.5,27
6.79661,79.90081,2015,12,23,74.46,4.4,27.33,21.92,21.92,29.09,24.7,26.87
6.79661,79.90081,2015,12,24,71.21,4.5,27.27,21.15,21.15,29,24.5,26.81
6.79661,79.90081,2015,12,25,75.42,4.25,27.58,22.16,22.16,29,24.74,26.9
6.79661,79.90081,2015,12,26,82.51,3.68,27.63,23.74,23.74,28.91,25.23,26.98
6.79661,79.90081,2015,12,27,86.32,3.35,27.35,24.47,24.47,28.75,25.41,26.96
6.79661,79.90081,2015,12,28,84.48,3.35,27.38,24.46,24.47,29.29,25.94,27.32
6.79661,79.90081,2015,12,29,84.92,3.61,27.72,24.72,24.72,29.5,25.88,27.49
6.79661,79.90081,2015,12,30,82.39,4.35,27.47,23.97,23.97,29.69,25.34,27.24
6.79661,79.90081,2015,12,31,83,4.69,27.45,23.86,23.86,29.53,24.85,27.03
6.79661,79.90081,2016,1,1,84.05,3.72,27.49,24.08,24.08,29.14,25.42,27
6.79661,79.90081,2016,1,2,84.67,3.88,27.26,23.99,23.99,28.99,25.11,26.8
6.79661,79.90081,2016,1,3,82.47,4.59,27.17,23.5,23.5,29.22,24.63,26.75
6.79661,79.90081,2016,1,4,83.29,4.32,27.53,23.93,23.93,29.35,25.03,27.02
6.79661,79.90081,2016,1,5,85.77,3.35,27.76,24.49,24.49,28.91,25.56,27.07
6.79661,79.90081,2016,1,6,86.4,2.92,27.68,24.65,24.65,28.62,25.7,27.11
6.79661,79.90081,2016,1,7,86.8,2.13,27.02,24.12,24.12,27.63,25.51,26.49
6.79661,79.90081,2016,1,8,85.74,1.77,27,23.65,23.65,27.19,25.42,26.22
6.79661,79.90081,2016,1,9,80.45,3.4,27.4,23.33,23.33,28.81,25.41,26.98
6.79661,79.90081,2016,1,10,81.37,3.76,27.6,23.58,23.58,28.96,25.2,27.04
6.79661,79.90081,2016,1,11,81.7,3.43,27.21,23.31,23.31,28.63,25.2,26.69
6.79661,79.90081,2016,1,12,79.7,4.32,27.07,22.69,22.69,28.81,24.49,26.49
6.79661,79.90081,2016,1,13,78.21,3.9,26.83,22.04,22.04,27.96,24.06,26.14
6.79661,79.90081,2016,1,14,77.61,3.33,26.62,21.71,21.71,27.64,24.31,25.92
6.79661,79.90081,2016,1,15,77.1,4.2,26.84,21.48,21.48,27.68,23.48,25.81
6.79661,79.90081,2016,1,16,80.89,2.75,26.8,22.44,22.44,27.34,24.59,25.97
6.79661,79.90081,2016,1,17,77.11,3.63,26.97,22,22,28.32,24.69,26.33
6.79661,79.90081,2016,1,18,76.52,4.62,26.91,21.68,21.68,28.33,23.71,26.14
6.79661,79.90081,2016,1,19,76.75,4.6,27.27,22.15,22.15,28.82,24.22,26.59
6.79661,79.90081,2016,1,20,77.58,4.36,27.53,22.66,22.66,29.03,24.67,26.93
6.79661,79.90081,2016,1,21,78.27,4.34,27.7,23.16,23.16,29.58,25.24,27.29
6.79661,79.90081,2016,1,22,77.98,4.65,27.59,22.95,22.95,29.32,24.68,27.15
6.79661,79.90081,2016,1,23,83.16,3.79,27.66,24.18,24.18,29.29,25.51,27.3
6.79661,79.90081,2016,1,24,84.75,3.82,27.77,24.67,24.67,29.41,25.6,27.47
6.79661,79.90081,2016,1,25,81.96,4.19,27.92,24.3,24.3,29.87,25.68,27.66
6.79661,79.90081,2016,1,26,78.49,4.37,28.06,23.69,23.69,30.2,25.83,27.77
6.79661,79.90081,2016,1,27,75.52,4.63,27.47,22.29,22.29,29.46,24.82,27
6.79661,79.90081,2016,1,28,72.66,4.82,26.88,20.8,20.8,28.3,23.48,26.14
6.79661,79.90081,2016,1,29,76.46,4.35,27.05,21.76,21.76,28.47,24.12,26.25
6.79661,79.90081,2016,1,30,74.13,5.65,26.74,21.15,21.15,28.99,23.35,26.15
6.79661,79.90081,2016,1,31,78.68,4.66,26.98,22.39,22.39,28.86,24.19,26.42
6.79661,79.90081,2016,2,1,77.25,4.67,27.31,22.4,22.4,29.18,24.51,26.72
6.79661,79.90081,2016,2,2,76.5,5.09,26.9,21.84,21.84,29.09,23.99,26.31
6.79661,79.90081,2016,2,3,74.2,5.38,26.5,20.85,20.85,28.59,23.21,25.81
6.79661,79.90081,2016,2,4,72.46,5.78,26.8,20.74,20.74,28.86,23.08,26.1
6.79661,79.90081,2016,2,5,75.48,4.1,27.21,21.93,21.93,28.58,24.47,26.65
6.79661,79.90081,2016,2,6,77.76,4.26,27.94,23.18,23.18,29.61,25.36,27.41
6.79661,79.90081,2016,2,7,80.61,3.68,27.8,23.72,23.72,29.21,25.53,27.35
6.79661,79.90081,2016,2,8,79.33,4.27,28.12,23.88,23.88,29.88,25.61,27.79
6.79661,79.90081,2016,2,9,83.19,2.8,28.19,24.42,24.42,29.06,26.26,27.52
6.79661,79.90081,2016,2,10,81.18,3.45,27.98,23.99,23.99,29.4,25.94,27.5
6.79661,79.90081,2016,2,11,78.34,3.75,27.77,23.06,23.06,29.13,25.37,27.17
6.79661,79.90081,2016,2,12,74.94,3.86,27.48,22.1,22.1,28.94,25.07,26.95
6.79661,79.90081,2016,2,13,72.6,4.42,27.57,21.36,21.36,28.68,24.25,26.71
6.79661,79.90081,2016,2,14,74.92,3.8,28.08,22.41,22.41,29.11,25.32,27.26
6.79661,79.90081,2016,2,15,80.37,3.84,28.12,23.72,23.72,29.56,25.73,27.4
6.79661,79.90081,2016,2,16,79.29,4.85,27.62,23.39,23.39,29.91,25.06,27.29
6.79661,79.90081,2016,2,17,85.63,2.92,27.5,24.48,24.48,28.6,25.68,27.11
6.79661,79.90081,2016,2,18,84.12,4.02,27.98,24.85,24.85,30.08,26.06,27.79
6.79661,79.90081,2016,2,19,80.01,4.09,28.2,24.01,24.01,29.87,25.78,27.78
6.79661,79.90081,2016,2,20,78.87,3.75,28.34,23.62,23.62,29.44,25.7,27.62
6.79661,79.90081,2016,2,21,75.44,4.62,28.46,23.15,23.14,30.14,25.51,27.9
6.79661,79.90081,2016,2,22,73.57,4.64,28.52,22.86,22.86,30.44,25.8,28.06
6.79661,79.90081,2016,2,23,71.12,5.09,27.86,21.22,21.22,29.39,24.3,26.95
6.79661,79.90081,2016,2,24,73.89,4.69,28.43,22.45,22.45,29.63,24.93,27.56
6.79661,79.90081,2016,2,25,80.02,3.29,28.61,24.27,24.27,29.69,26.4,28.05
6.79661,79.90081,2016,2,26,75.72,4.73,28.41,23.34,23.34,30.5,25.77,28.05
6.79661,79.90081,2016,2,27,76.12,4.78,28.27,23.34,23.34,30.49,25.72,27.96
6.79661,79.90081,2016,2,28,76.79,5.11,28.52,23.62,23.62,30.58,25.48,28.11
6.79661,79.90081,2016,2,29,79.13,3.68,28.29,24.09,24.09,30.07,26.39,28.05
6.79661,79.90081,2016,3,1,77.36,4.38,28.64,23.77,23.77,30.32,25.94,28.11
6.79661,79.90081,2016,3,2,75.75,4.4,28.6,23.46,23.46,30.39,25.99,28.15
6.79661,79.90081,2016,3,3,75.79,4.98,28.7,23.57,23.57,30.75,25.78,28.27
6.79661,79.90081,2016,3,4,76.71,4,28.84,23.98,23.98,30.61,26.61,28.47
6.79661,79.90081,2016,3,5,77.04,3.4,28.62,23.69,23.69,29.78,26.38,28.09
6.79661,79.90081,2016,3,6,75.52,4.26,29,23.44,23.44,30.33,26.07,28.18
6.79661,79.90081,2016,3,7,78.48,3.62,29.01,23.8,23.8,29.89,26.27,27.89
6.79661,79.90081,2016,3,8,80.8,3.16,28.8,23.97,23.97,29.31,26.15,27.55
6.79661,79.90081,2016,3,9,78.46,2.67,28.61,23.68,23.68,29.1,26.44,27.76
6.79661,79.90081,2016,3,10,79.21,3.12,28.99,24.38,24.38,29.9,26.78,28.32
6.79661,79.90081,2016,3,11,81.1,2.4,28.94,24.53,24.53,29.41,27.02,28.07
6.79661,79.90081,2016,3,12,80.36,3.08,28.88,24.31,24.31,29.64,26.56,28
6.79661,79.90081,2016,3,13,81.13,2.75,28.98,24.39,24.39,29.37,26.63,27.91
6.79661,79.90081,2016,3,14,81.68,3,29.14,24.56,24.56,29.6,26.6,27.97
6.79661,79.90081,2016,3,15,80.97,2.95,28.85,24.28,24.28,29.34,26.39,27.84
6.79661,79.90081,2016,3,16,76.32,2.82,29.22,23.79,23.79,30.04,27.22,28.35
6.79661,79.90081,2016,3,17,74.3,3.14,29.44,23.62,23.62,30.46,27.32,28.64
6.79661,79.90081,2016,3,18,73.63,4.24,29.41,23.36,23.36,30.94,26.71,28.56
6.79661,79.90081,2016,3,19,76.94,3.39,29.27,23.7,23.7,29.96,26.57,28.12
6.79661,79.90081,2016,3,20,74.55,3.65,29.35,23.23,23.23,30.36,26.71,28.2
6.79661,79.90081,2016,3,21,77.11,3.7,29.56,23.86,23.86,30.29,26.59,28.27
6.79661,79.90081,2016,3,22,78,3.27,29.72,24.42,24.42,30.47,27.2,28.63
6.79661,79.90081,2016,3,23,77.52,3.34,29.78,24.2,24.2,30.36,27.02,28.52
6.79661,79.90081,2016,3,24,73.79,3.54,29.95,23.7,23.7,30.91,27.37,28.86
6.79661,79.90081,2016,3,25,74.79,4.04,30.05,23.51,23.51,30.6,26.56,28.44
6.79661,79.90081,2016,3,26,73.77,4.31,30.02,23.34,23.35,30.67,26.36,28.5
6.79661,79.90081,2016,3,27,72.07,4.04,30.03,23.18,23.18,30.69,26.65,28.73
6.79661,79.90081,2016,3,28,75.37,3.08,29.8,24.15,24.15,30.45,27.36,28.95
6.79661,79.90081,2016,3,29,76.46,3.33,29.84,24.56,24.56,30.77,27.44,29.14
6.79661,79.90081,2016,3,30,79.02,2.48,29.67,24.65,24.66,29.96,27.48,28.65
6.79661,79.90081,2016,3,31,79.01,2.46,29.59,24.35,24.35,29.62,27.16,28.33
6.79661,79.90081,2016,4,1,80.53,2.25,29.63,24.46,24.46,29.44,27.19,28.12
6.79661,79.90081,2016,4,2,80.12,3.43,29.79,24.39,24.39,29.76,26.33,28.14
6.79661,79.90081,2016,4,3,77.35,2.77,30.07,24.31,24.31,30.08,27.31,28.65
6.79661,79.90081,2016,4,4,77.59,2.93,30.18,24.47,24.47,30.36,27.43,28.76
6.79661,79.90081,2016,4,5,82.45,2.15,29.54,25.1,25.1,29.73,27.58,28.37
6.79661,79.90081,2016,4,6,81.36,2.45,29.71,24.99,24.99,29.77,27.32,28.49
6.79661,79.90081,2016,4,7,78.27,2.96,30.04,24.82,24.82,30.56,27.6,28.99
6.79661,79.90081,2016,4,8,80.49,2.74,30.36,25.33,25.33,30.64,27.9,29.03
6.79661,79.90081,2016,4,9,77.77,4.14,30.45,24.84,24.84,31.31,27.17,29.13
6.79661,79.90081,2016,4,10,79.39,2.53,30.1,24.79,24.79,30.11,27.58,28.7
6.79661,79.90081,2016,4,11,79.56,3.01,30.18,24.84,24.83,30.3,27.28,28.72
6.79661,79.90081,2016,4,12,83.38,2.01,30.12,25.77,25.77,29.96,27.95,28.86
6.79661,79.90081,2016,4,13,83.28,2.07,30.06,25.96,25.96,30.21,28.14,29.08
6.79661,79.90081,2016,4,14,81.74,2.11,30.3,25.88,25.88,30.52,28.41,29.32
6.79661,79.90081,2016,4,15,79.39,2.68,30.28,25.48,25.48,30.83,28.15,29.41
6.79661,79.90081,2016,4,16,78.28,2.67,30.32,25.38,25.38,31.05,28.38,29.56
6.79661,79.90081,2016,4,17,80.92,2.27,30.22,25.52,25.52,30.45,28.19,29.12
6.79661,79.90081,2016,4,18,79.24,2.63,30.14,25.18,25.18,30.54,27.91,29.15
6.79661,79.90081,2016,4,19,80.95,2.46,29.95,25.43,25.43,30.42,27.96,29.03
6.79661,79.90081,2016,4,20,82.81,2.13,29.89,25.4,25.39,29.74,27.61,28.6
6.79661,79.90081,2016,4,21,80.92,2.92,30.26,25.36,25.36,30.57,27.65,28.96
6.79661,79.90081,2016,4,22,83.18,2.38,30.28,25.95,25.95,30.4,28.02,29.09
6.79661,79.90081,2016,4,23,83.16,2.12,29.86,26.37,26.36,30.67,28.55,29.52
6.79661,79.90081,2016,4,24,81.42,1.94,30.03,26.08,26.08,30.73,28.79,29.6
6.79661,79.90081,2016,4,25,79.52,2.55,30.12,25.6,25.6,30.89,28.34,29.51
6.79661,79.90081,2016,4,26,78.74,2.22,29.84,25.25,25.25,30.5,28.28,29.32
6.79661,79.90081,2016,4,27,79.83,1.87,29.91,24.86,24.86,29.68,27.81,28.69
6.79661,79.90081,2016,4,28,78.91,2.91,30.37,25.04,25.04,30.62,27.71,29.07
6.79661,79.90081,2016,4,29,77.65,3.68,30.47,25.01,25.01,31.28,27.6,29.32
6.79661,79.90081,2016,4,30,80.98,2.49,30.03,25.3,25.3,30.35,27.85,28.89
6.79661,79.90081,2016,5,1,83.37,2.18,30,25.57,25.57,29.74,27.57,28.67
6.79661,79.90081,2016,5,2,83.25,1.8,30,25.79,25.78,29.86,28.06,28.91
6.79661,79.90081,2016,5,3,83.49,1.9,30.02,25.97,25.97,30.14,28.24,29.04
6.79661,79.90081,2016,5,4,83,2.05,30.11,25.77,25.77,30.12,28.07,28.94
6.79661,79.90081,2016,5,5,82.14,2.23,30.12,25.64,25.64,30.28,28.05,28.99
6.79661,79.90081,2016,5,6,84.94,1.5,29.66,25.85,25.85,29.5,28,28.62
6.79661,79.90081,2016,5,7,78.43,2.48,29.71,24.61,24.61,30.1,27.62,28.74
6.79661,79.90081,2016,5,8,77.1,3.2,30.34,24.81,24.81,31,27.8,29.24
6.79661,79.90081,2016,5,9,82.22,2.13,29.69,24.84,24.84,29.36,27.23,28.16
6.79661,79.90081,2016,5,10,79.04,3.15,29.78,24.26,24.26,30.18,27.03,28.26
6.79661,79.90081,2016,5,11,86.79,1.3,29.15,24.99,24.99,28.15,26.85,27.38
6.79661,79.90081,2016,5,12,86.91,1.41,29.02,25.02,25.02,28.29,26.88,27.39
6.79661,79.90081,2016,5,13,83.58,2.56,29.52,25.39,25.39,29.64,27.09,28.43
6.79661,79.90081,2016,5,14,83.69,2.01,29.17,25.58,25.58,29.6,27.59,28.61
6.79661,79.90081,2016,5,15,84.16,1.94,28.65,24.42,24.42,28.32,26.38,27.34
6.79661,79.90081,2016,5,16,85.36,1.06,28.67,25.24,25.24,28.41,27.35,27.92
6.79661,79.90081,2016,5,17,82.38,1.38,28.74,25.21,25.21,29.37,27.99,28.5
6.79661,79.90081,2016,5,18,83.09,1.31,28.67,25.62,25.62,29.54,28.22,28.77
6.79661,79.90081,2016,5,19,84.48,1.63,28.67,25.63,25.63,29.49,27.85,28.49
6.79661,79.90081,2016,5,20,82.19,1.75,28.61,25.3,25.3,29.59,27.84,28.63
6.79661,79.90081,2016,5,21,85.31,1.2,28.47,26.01,26.01,29.41,28.21,28.71
6.79661,79.90081,2016,5,22,86.86,1.35,28.64,26.34,26.34,29.48,28.13,28.74
6.79661,79.90081,2016,5,23,87.24,1.25,28.59,26.39,26.38,29.45,28.2,28.71
6.79661,79.90081,2016,5,24,86.98,1.47,28.35,26.03,26.03,29.1,27.63,28.41
6.79661,79.90081,2016,5,25,83.63,1.91,28.45,25.44,25.44,29.49,27.58,28.47
6.79661,79.90081,2016,5,26,85.19,1.45,28.41,25.78,25.78,29.35,27.9,28.5
6.79661,79.90081,2016,5,27,86.02,1.94,28.18,25.49,25.49,28.92,26.98,28.04
6.79661,79.90081,2016,5,28,83.05,1.75,27.99,24.35,24.35,28.45,26.71,27.48
6.79661,79.90081,2016,5,29,81.71,2.01,28.1,24.52,24.52,29.07,27.07,27.94
6.79661,79.90081,2016,5,30,84.49,1.75,28.19,25.15,25.15,28.94,27.19,28
6.79661,79.90081,2016,5,31,85.41,1.43,28.16,25.39,25.39,28.86,27.42,28.06
6.79661,79.90081,2016,6,1,83.67,1.46,28.03,25.04,25.04,28.92,27.46,28.06
6.79661,79.90081,2016,6,2,84.81,1.46,27.95,25.06,25.06,28.72,27.25,27.84
6.79661,79.90081,2016,6,3,84.73,1.52,27.91,25.05,25.05,28.68,27.15,27.85
6.79661,79.90081,2016,6,4,84.84,1.77,28.09,25.41,25.41,29.17,27.4,28.19
6.79661,79.90081,2016,6,5,81.67,1.85,28.03,24.8,24.79,29.33,27.48,28.22
6.79661,79.90081,2016,6,6,80.47,2,28,24.48,24.48,29.3,27.3,28.15
6.79661,79.90081,2016,6,7,84.76,1.85,27.94,25.25,25.25,29.05,27.2,28.05
6.79661,79.90081,2016,6,8,87.82,1.19,27.77,25.67,25.67,28.55,27.36,27.87
6.79661,79.90081,2016,6,9,87.98,1.51,27.77,25.62,25.62,28.69,27.18,27.78
6.79661,79.90081,2016,6,10,84.5,1.77,27.68,24.83,24.83,28.63,26.86,27.66
6.79661,79.90081,2016,6,11,85.25,1.22,27.51,24.85,24.85,28.22,27,27.54
6.79661,79.90081,2016,6,12,88.29,1.31,27.35,25.28,25.28,28.09,26.78,27.37
6.79661,79.90081,2016,6,13,86.45,1.53,27.3,24.95,24.95,28.22,26.69,27.4
6.79661,79.90081,2016,6,14,85.56,1.4,27.23,24.82,24.82,28.24,26.84,27.45
6.79661,79.90081,2016,6,15,83.47,1.81,27.53,24.71,24.71,28.8,26.99,27.76
6.79661,79.90081,2016,6,16,84.4,1.44,27.3,24.71,24.71,28.41,26.98,27.57
6.79661,79.90081,2016,6,17,85.32,1.58,27.29,24.76,24.76,28.35,26.77,27.44
6.79661,79.90081,2016,6,18,83.42,1.64,26.77,23.81,23.8,27.8,26.16,26.84
6.79661,79.90081,2016,6,19,84,1.96,26.93,24.14,24.14,28.12,26.16,27.07
6.79661,79.90081,2016,6,20,84.36,1.32,26.87,24.01,24.02,27.54,26.21,26.86
6.79661,79.90081,2016,6,21,85.36,1.56,26.84,24.13,24.13,27.65,26.09,26.79
6.79661,79.90081,2016,6,22,83.78,1.95,26.7,23.7,23.7,27.76,25.81,26.66
6.79661,79.90081,2016,6,23,83.94,1.91,26.64,23.62,23.62,27.62,25.71,26.55
6.79661,79.90081,2016,6,24,86.49,1.87,26.86,24.25,24.25,27.6,25.73,26.68
6.79661,79.90081,2016,6,25,87.6,1.55,26.84,24.51,24.51,27.65,26.09,26.73
6.79661,79.90081,2016,6,26,88.86,1.36,26.74,24.63,24.63,27.44,26.08,26.61
6.79661,79.90081,2016,6,27,89.25,1.45,26.79,24.83,24.83,27.56,26.11,26.74
6.79661,79.90081,2016,6,28,91.29,1.18,26.63,25.21,25.21,27.44,26.26,26.74
6.79661,79.90081,2016,6,29,90.83,1.27,26.84,25.25,25.25,27.61,26.33,26.87
6.79661,79.90081,2016,6,30,90.96,1.5,26.98,25.35,25.35,27.8,26.3,26.94
6.79661,79.90081,2016,7,1,88.34,1.94,27.21,25.13,25.13,28.37,26.44,27.22
